#MetaNetX/TSV/peptides.tsv 1.1
#ID	description	xrefs	gene_names
b1483	ddpF	asap:ABE-0004947;ecogene:EG13786;ncbigene:946020;ncbigi:16129442;refseq_locus_tag:b1483;refseq_name:ddpF;refseq_synonym:ECK1477;refseq_synonym:JW1478;refseq_synonym:yddO;uniprot:P77622	b1483
b1484	ddpD	asap:ABE-0004949;ecogene:EG13787;ncbigene:946002;ncbigi:16129443;refseq_locus_tag:b1484;refseq_name:ddpD;refseq_synonym:ECK1478;refseq_synonym:JW1479;refseq_synonym:yddP;uniprot:P77268	b1484
b1485	ddpC	asap:ABE-0004953;ecogene:EG13788;ncbigene:946028;ncbigi:16129444;refseq_locus_tag:b1485;refseq_name:ddpC;refseq_synonym:ECK1479;refseq_synonym:JW1480;refseq_synonym:yddQ;uniprot:P77463	b1485
b1486	ddpB	asap:ABE-0004955;ecogene:EG13789;ncbigene:946044;ncbigi:16129445;refseq_locus_tag:b1486;refseq_name:ddpB;refseq_synonym:ECK1480;refseq_synonym:JW1481;refseq_synonym:yddR;uniprot:P77308	b1486
b1487	ddpA	asap:ABE-0004958;ecogene:EG13790;ncbigene:946052;ncbigi:16129446;refseq_locus_tag:b1487;refseq_name:ddpA;refseq_synonym:ECK1481;refseq_synonym:JW5240;refseq_synonym:yddS;uniprot:P76128	b1487
b1488	ddpX	asap:ABE-0004960;ecogene:EG13791;ncbigene:945532;ncbigi:16129447;refseq_locus_tag:b1488;refseq_name:ddpX;refseq_synonym:ECK1482;refseq_synonym:JW1483;refseq_synonym:vanX;refseq_synonym:yddT;uniprot:P77790	b1488
b1489	dosP	asap:ABE-0004963;ecogene:EG13792;ncbigene:945815;ncbigi:162135902;refseq_locus_tag:b1489;refseq_name:dosP;refseq_synonym:ECK1483;refseq_synonym:JW1484;refseq_synonym:dos;refseq_synonym:yddU;uniprot:P76129	b1489
b1490	dosC	asap:ABE-0004965;ecogene:EG13793;ncbigene:945835;ncbigi:145698262;refseq_locus_tag:b1490;refseq_name:dosC;refseq_synonym:ECK1484;refseq_synonym:JW5241;refseq_synonym:yddV;uniprot:P0AA89	b1490
b1492	gadC	asap:ABE-0004973;ecogene:EG12456;ncbigene:946057;ncbigi:16129451;refseq_locus_tag:b1492;refseq_name:gadC;refseq_synonym:ECK1486;refseq_synonym:JW1487;refseq_synonym:acsA;refseq_synonym:xasA;uniprot:P63235	b1492
b1493	gadB	asap:ABE-0004976;ecogene:EG11490;ncbigene:946058;ncbigi:16129452;refseq_locus_tag:b1493;refseq_name:gadB;refseq_synonym:ECK1487;refseq_synonym:JW1488;uniprot:P69910	b1493
b1511	lsrK	asap:ABE-0005041;ecogene:EG13804;ncbigene:946069;ncbigi:49176118;refseq_locus_tag:b1511;refseq_name:lsrK;refseq_synonym:ECK1504;refseq_synonym:JW1504;refseq_synonym:ydeV;uniprot:P77432	b1511
b1513	lsrA	asap:ABE-0005056;ecogene:EG13806;ncbigene:945680;ncbigi:16129472;refseq_locus_tag:b1513;refseq_name:lsrA;refseq_synonym:ECK1506;refseq_synonym:JW1506;refseq_synonym:ego;refseq_synonym:ydeX;uniprot:P77257	b1513
b1514	lsrC	asap:ABE-0005059;ecogene:EG13807;ncbigene:946105;ncbigi:16129473;refseq_locus_tag:b1514;refseq_name:lsrC;refseq_synonym:ECK1507;refseq_synonym:JW1507;refseq_synonym:ydeY;uniprot:P77672	b1514
b1515	lsrD	asap:ABE-0005061;ecogene:EG13808;ncbigene:946264;ncbigi:16129474;refseq_locus_tag:b1515;refseq_name:lsrD;refseq_synonym:ECK1508;refseq_synonym:JW1508;refseq_synonym:ydeZ;uniprot:P0AFS1	b1515
b1516	lsrB	asap:ABE-0005063;ecogene:EG13809;ncbigene:945418;ncbigi:16129475;refseq_locus_tag:b1516;refseq_name:lsrB;refseq_synonym:ECK1509;refseq_synonym:JW1509;refseq_synonym:yneA;uniprot:P76142	b1516
b1517	lsrF	asap:ABE-0005065;ecogene:EG13810;ncbigene:946071;ncbigi:16129476;refseq_locus_tag:b1517;refseq_name:lsrF;refseq_synonym:ECK1510;refseq_synonym:JW1510;refseq_synonym:yneB;uniprot:P76143	b1517
b1518	lsrG	asap:ABE-0005067;ecogene:EG13811;ncbigene:946073;ncbigi:16129477;refseq_locus_tag:b1518;refseq_name:lsrG;refseq_synonym:ECK1511;refseq_synonym:JW1511;refseq_synonym:yneC;uniprot:P64461	b1518
b1519	tam	asap:ABE-0005070;ecogene:EG13812;ncbigene:946074;ncbigi:16129478;refseq_locus_tag:b1519;refseq_name:tam;refseq_synonym:ECK1512;refseq_synonym:JW1512;refseq_synonym:lsrE;refseq_synonym:yneD;uniprot:P76145	b1519
b1521	uxaB	asap:ABE-0005076;ecogene:EG11065;ncbigene:945542;ncbigi:49176119;refseq_locus_tag:b1521;refseq_name:uxaB;refseq_synonym:ECK1514;refseq_synonym:JW1514;uniprot:P0A6L7	b1521
b1524	glsB	asap:ABE-0005086;ecogene:EG13816;ncbigene:944973;ncbigi:16129483;refseq_locus_tag:b1524;refseq_name:glsB;refseq_synonym:ECK1517;refseq_synonym:JW1517;refseq_synonym:glsA2;refseq_synonym:yneH;uniprot:P0A6W0	b1524
b1525	sad	asap:ABE-0005092;ecogene:EG13817;ncbigene:947440;ncbigi:90111288;refseq_locus_tag:b1525;refseq_name:sad;refseq_synonym:ECK1518;refseq_synonym:JW5247;refseq_synonym:yneI;uniprot:P76149	b1525
b1528	ydeA	asap:ABE-0005103;ecogene:EG11636;ncbigene:947218;ncbigi:16129487;refseq_locus_tag:b1528;refseq_name:ydeA;refseq_synonym:ECK1521;refseq_synonym:JW1521;refseq_synonym:sotB;uniprot:P31122	b1528
b1533	eamA	asap:ABE-0005116;ecogene:EG11639;ncbigene:946081;ncbigi:90111291;refseq_locus_tag:b1533;refseq_name:eamA;refseq_synonym:ECK1526;refseq_synonym:JW5250;refseq_synonym:ydeD;uniprot:P31125	b1533
b1535	dgcZ	asap:ABE-0005123;ecogene:EG11643;ncbigene:946075;ncbigi:16129494;refseq_locus_tag:b1535;refseq_name:dgcZ;refseq_synonym:ECK1528;refseq_synonym:JW1528;refseq_synonym:ydeG;refseq_synonym:ydeH;uniprot:P31129	b1535
b1539	ydfG	asap:ABE-0005137;ecogene:EG12345;ncbigene:946085;ncbigi:16129498;refseq_locus_tag:b1539;refseq_name:ydfG;refseq_synonym:ECK1532;refseq_synonym:JW1532;uniprot:P39831	b1539
b1584	speG	asap:ABE-0005286;ecogene:EG12447;ncbigene:946117;ncbigi:16129542;refseq_locus_tag:b1584;refseq_name:speG;refseq_synonym:ECK1579;refseq_synonym:JW1576;uniprot:P0A951	b1584
b1587	ynfE	asap:ABE-0005302;ecogene:EG13843;ncbigene:946135;ncbigi:16129545;refseq_locus_tag:b1587;refseq_name:ynfE;refseq_synonym:ECK1582;refseq_synonym:JW1579;uniprot:P77374	b1587
b1588	ynfF	asap:ABE-0005307;ecogene:EG13844;ncbigene:945268;ncbigi:171701681;refseq_locus_tag:b1588;refseq_name:ynfF;refseq_synonym:ECK1583;refseq_synonym:JW5260;uniprot:P77783	b1588
b1589	ynfG	asap:ABE-0005309;ecogene:EG13845;ncbigene:945638;ncbigi:16129547;refseq_locus_tag:b1589;refseq_name:ynfG;refseq_synonym:ECK1584;refseq_synonym:JW1581;uniprot:P0AAJ1	b1589
b1590	ynfH	asap:ABE-0005311;ecogene:EG13846;ncbigene:945822;ncbigi:16129548;refseq_locus_tag:b1590;refseq_name:ynfH;refseq_synonym:ECK1585;refseq_synonym:JW5261;uniprot:P76173	b1590
b1592	clcB	asap:ABE-0005317;ecogene:EG13848;ncbigene:947179;ncbigi:90111303;refseq_locus_tag:b1592;refseq_name:clcB;refseq_synonym:ECK1587;refseq_synonym:JW5263;refseq_synonym:mriT;refseq_synonym:ynfJ;uniprot:P76175	b1592
b1599	mdtI	asap:ABE-0005343;ecogene:EG13926;ncbigene:947333;ncbigi:16129557;refseq_locus_tag:b1599;refseq_name:mdtI;refseq_synonym:ECK1594;refseq_synonym:JW1591;refseq_synonym:ydgE;uniprot:P69210	b1599
b1600	mdtJ	asap:ABE-0005345;ecogene:EG13927;ncbigene:946139;ncbigi:16129558;refseq_locus_tag:b1600;refseq_name:mdtJ;refseq_synonym:ECK1595;refseq_synonym:JW1592;refseq_synonym:ydgF;uniprot:P69212	b1600
b1601	tqsA	asap:ABE-0005350;ecogene:EG13928;ncbigene:946142;ncbigi:16129559;refseq_locus_tag:b1601;refseq_name:tqsA;refseq_synonym:ECK1596;refseq_synonym:JW1593;refseq_synonym:ydgG;uniprot:P0AFS5	b1601
b1602	pntB	asap:ABE-0005352;ecogene:EG10745;ncbigene:946144;ncbigi:16129560;refseq_locus_tag:b1602;refseq_name:pntB;refseq_synonym:ECK1597;refseq_synonym:JW1594;uniprot:P0AB67	b1602
b1603	pntA	asap:ABE-0005354;ecogene:EG10744;ncbigene:946628;ncbigi:16129561;refseq_locus_tag:b1603;refseq_name:pntA;refseq_synonym:ECK1598;refseq_synonym:JW1595;uniprot:P07001	b1603
b1605	ydgI	asap:ABE-0005362;ecogene:EG13930;ncbigene:945159;ncbigi:16129563;refseq_locus_tag:b1605;refseq_name:ydgI;refseq_synonym:ECK1600;refseq_synonym:JW1597;refseq_synonym:arcD;uniprot:P0AAE5	b1605
b1606	folM	asap:ABE-0005364;ecogene:EG13189;ncbigene:949096;ncbigi:16129564;refseq_locus_tag:b1606;refseq_name:folM;refseq_synonym:ECK1601;refseq_synonym:JW1598;refseq_synonym:ydgB;uniprot:P0AFS3	b1606
b1611	fumC	asap:ABE-0005380;ecogene:EG10358;ncbigene:946147;ncbigi:16129569;refseq_locus_tag:b1611;refseq_name:fumC;refseq_synonym:ECK1606;refseq_synonym:JW1603;uniprot:P05042	b1611
b1612	fumA	asap:ABE-0005392;ecogene:EG10356;ncbigene:946826;ncbigi:16129570;refseq_locus_tag:b1612;refseq_name:fumA;refseq_synonym:ECK1607;refseq_synonym:JW1604;uniprot:P0AC33	b1612
b1613	manA	asap:ABE-0005398;ecogene:EG10566;ncbigene:944840;ncbigi:49176125;refseq_locus_tag:b1613;refseq_name:manA;refseq_synonym:ECK1608;refseq_synonym:JW1605;refseq_synonym:pmi;uniprot:P00946	b1613
b1616	uidB	asap:ABE-0005407;ecogene:EG11658;ncbigene:947484;ncbigi:16129574;refseq_locus_tag:b1616;refseq_name:uidB;refseq_synonym:ECK1611;refseq_synonym:JW1608;refseq_synonym:gusB;refseq_synonym:uidP;uniprot:P0CE44	b1616
b1617	uidA	asap:ABE-0005410;ecogene:EG11055;ncbigene:946149;ncbigi:16129575;refseq_locus_tag:b1617;refseq_name:uidA;refseq_synonym:ECK1612;refseq_synonym:JW1609;refseq_synonym:gurA;refseq_synonym:gusA;uniprot:P05804	b1617
b1619	hdhA	asap:ABE-0005419;ecogene:EG10425;ncbigene:946151;ncbigi:16129577;refseq_locus_tag:b1619;refseq_name:hdhA;refseq_synonym:ECK1614;refseq_synonym:JW1611;refseq_synonym:hsd;refseq_synonym:hsdH;uniprot:P0AET8	b1619
b1621	malX	asap:ABE-0005429;ecogene:EG10563;ncbigene:946009;ncbigi:16129579;refseq_locus_tag:b1621;refseq_name:malX;refseq_synonym:ECK1616;refseq_synonym:JW1613;uniprot:P19642	b1621
b1622	malY	asap:ABE-0005432;ecogene:EG10564;ncbigene:945937;ncbigi:16129580;refseq_locus_tag:b1622;refseq_name:malY;refseq_synonym:ECK1617;refseq_synonym:JW1614;uniprot:P23256	b1622
b1623	add	asap:ABE-0005435;ecogene:EG10030;ncbigene:945851;ncbigi:16129581;refseq_locus_tag:b1623;refseq_name:add;refseq_synonym:ECK1618;refseq_synonym:JW1615;uniprot:P22333	b1623
b1634	dtpA	asap:ABE-0005469;ecogene:EG13939;ncbigene:947436;ncbigi:16129592;refseq_locus_tag:b1634;refseq_name:dtpA;refseq_synonym:ECK1630;refseq_synonym:JW1626;refseq_synonym:tppB;refseq_synonym:ydgR;uniprot:P77304	b1634
b1636	pdxY	asap:ABE-0005475;ecogene:EG13940;ncbigene:946162;ncbigi:16129594;refseq_locus_tag:b1636;refseq_name:pdxY;refseq_synonym:ECK1632;refseq_synonym:JW1628;refseq_synonym:ydgS;uniprot:P77150	b1636
b1638	pdxH	asap:ABE-0005482;ecogene:EG11487;ncbigene:946806;ncbigi:16129596;refseq_locus_tag:b1638;refseq_name:pdxH;refseq_synonym:ECK1634;refseq_synonym:JW1630;uniprot:P0AFI7	b1638
b1640	anmK	asap:ABE-0005488;ecogene:EG13942;ncbigene:946810;ncbigi:16129598;refseq_locus_tag:b1640;refseq_name:anmK;refseq_synonym:ECK1636;refseq_synonym:JW1632;refseq_synonym:ydhH;uniprot:P77570	b1640
b1646	sodC	asap:ABE-0005505;ecogene:EG13419;ncbigene:945343;ncbigi:16129604;refseq_locus_tag:b1646;refseq_name:sodC;refseq_synonym:ECK1642;refseq_synonym:JW1638;uniprot:P0AGD1	b1646
b1651	gloA	asap:ABE-0005520;ecogene:EG13421;ncbigene:946161;ncbigi:16129609;refseq_locus_tag:b1651;refseq_name:gloA;refseq_synonym:ECK1647;refseq_synonym:JW1643;uniprot:P0AC81	b1651
b1654	grxD	asap:ABE-0005527;ecogene:EG12181;ncbigene:946169;ncbigi:16129612;refseq_locus_tag:b1654;refseq_name:grxD;refseq_synonym:ECK1650;refseq_synonym:JW1646;refseq_synonym:ydhD;uniprot:P0AC69	b1654
b1655	mepH	asap:ABE-0005533;ecogene:EG13949;ncbigene:945210;ncbigi:16129613;refseq_locus_tag:b1655;refseq_name:mepH;refseq_synonym:ECK1651;refseq_synonym:JW5270;refseq_synonym:ydhO;uniprot:P76190	b1655
b1656	sodB	asap:ABE-0005537;ecogene:EG10954;ncbigene:944953;ncbigi:16129614;refseq_locus_tag:b1656;refseq_name:sodB;refseq_synonym:ECK1652;refseq_synonym:JW1648;uniprot:P0AGD3	b1656
b1661	cfa	asap:ABE-0005555;ecogene:EG11531;ncbigene:944811;ncbigi:16129619;refseq_locus_tag:b1661;refseq_name:cfa;refseq_synonym:ECK1657;refseq_synonym:JW1653;refseq_synonym:cdfA;uniprot:P0A9H7	b1661
b1662	ribC	asap:ABE-0005557;ecogene:EG11406;ncbigene:945848;ncbigi:16129620;refseq_locus_tag:b1662;refseq_name:ribC;refseq_synonym:ECK1658;refseq_synonym:JW1654;refseq_synonym:ribE;uniprot:P0AFU8	b1662
b1676	pykF	asap:ABE-0005600;ecogene:EG10804;ncbigene:946179;ncbigi:16129632;refseq_locus_tag:b1676;refseq_name:pykF;refseq_synonym:ECK1672;refseq_synonym:JW1666;uniprot:P0AD61	b1676
b1677	lpp	asap:ABE-0005603;ecogene:EG10544;ncbigene:946175;ncbigi:16129633;refseq_locus_tag:b1677;refseq_name:lpp;refseq_synonym:ECK1673;refseq_synonym:JW1667;refseq_synonym:mlpA;refseq_synonym:mulI;uniprot:P69776	b1677
b1678	ldtE	asap:ABE-0005605;ecogene:EG14015;ncbigene:946174;ncbigi:16129634;refseq_locus_tag:b1678;refseq_name:ldtE;refseq_synonym:ECK1674;refseq_synonym:JW1668;refseq_synonym:ynhG;uniprot:P76193	b1678
b1679	sufE	asap:ABE-0005608;ecogene:EG13961;ncbigene:946173;ncbigi:16129635;refseq_locus_tag:b1679;refseq_name:sufE;refseq_synonym:ECK1675;refseq_synonym:JW1669;refseq_synonym:ynhA;uniprot:P76194	b1679
b1680	sufS	asap:ABE-0005610;ecogene:EG13962;ncbigene:946185;ncbigi:16129636;refseq_locus_tag:b1680;refseq_name:sufS;refseq_synonym:ECK1676;refseq_synonym:JW1670;refseq_synonym:csdB;refseq_synonym:ynhB;uniprot:P77444	b1680
b1681	sufD	asap:ABE-0005617;ecogene:EG13963;ncbigene:944878;ncbigi:16129637;refseq_locus_tag:b1681;refseq_name:sufD;refseq_synonym:ECK1677;refseq_synonym:JW1671;refseq_synonym:ynhC;uniprot:P77689	b1681
b1682	sufC	asap:ABE-0005619;ecogene:EG13964;ncbigene:946128;ncbigi:16129638;refseq_locus_tag:b1682;refseq_name:sufC;refseq_synonym:ECK1678;refseq_synonym:JW1672;refseq_synonym:ynhD;uniprot:P77499	b1682
b1683	sufB	asap:ABE-0005621;ecogene:EG13965;ncbigene:945753;ncbigi:90111315;refseq_locus_tag:b1683;refseq_name:sufB;refseq_synonym:ECK1679;refseq_synonym:JW5273;refseq_synonym:ynhE;uniprot:P77522	b1683
b1684	sufA	asap:ABE-0005624;ecogene:EG11378;ncbigene:949014;ncbigi:16129640;refseq_locus_tag:b1684;refseq_name:sufA;refseq_synonym:ECK1680;refseq_synonym:JW1674;refseq_synonym:ydiC;uniprot:P77667	b1684
b1686	menI	asap:ABE-0005628;ecogene:EG13968;ncbigene:946190;ncbigi:16129642;refseq_locus_tag:b1686;refseq_name:menI;refseq_synonym:ECK1683;refseq_synonym:JW1676;refseq_synonym:ydiI;uniprot:P77781	b1686
b1692	ydiB	asap:ABE-0005651;ecogene:EG11234;ncbigene:946200;ncbigi:16129648;refseq_locus_tag:b1692;refseq_name:ydiB;refseq_synonym:ECK1690;refseq_synonym:JW1682;uniprot:P0A6D5	b1692
b1693	aroD	asap:ABE-0005653;ecogene:EG10076;ncbigene:946210;ncbigi:16129649;refseq_locus_tag:b1693;refseq_name:aroD;refseq_synonym:ECK1691;refseq_synonym:JW1683;uniprot:P05194	b1693
b1694	ydiF	asap:ABE-0005656;ecogene:EG12432;ncbigene:946211;ncbigi:16129650;refseq_locus_tag:b1694;refseq_name:ydiF;refseq_synonym:ECK1692;refseq_synonym:JW1684;uniprot:P37766	b1694
b1695	ydiO	asap:ABE-0005658;ecogene:EG13974;ncbigene:945626;ncbigi:90111318;refseq_locus_tag:b1695;refseq_name:ydiO;refseq_synonym:ECK1693;refseq_synonym:JW5275;uniprot:P0A9U8	b1695
b1701	fadK	asap:ABE-0005676;ecogene:EG12357;ncbigene:946213;ncbigi:145698273;refseq_locus_tag:b1701;refseq_name:fadK;refseq_synonym:ECK1699;refseq_synonym:JW5910;refseq_synonym:ydiD;uniprot:P38135	b1701
b1702	ppsA	asap:ABE-0005678;ecogene:EG10759;ncbigene:946209;ncbigi:16129658;refseq_locus_tag:b1702;refseq_name:ppsA;refseq_synonym:ECK1700;refseq_synonym:JW1692;refseq_synonym:pps;uniprot:P23538	b1702
b1704	aroH	asap:ABE-0005686;ecogene:EG10080;ncbigene:946229;ncbigi:16129660;refseq_locus_tag:b1704;refseq_name:aroH;refseq_synonym:ECK1702;refseq_synonym:JW1694;uniprot:P00887	b1704
b1709	btuD	asap:ABE-0005707;ecogene:EG10128;ncbigene:945751;ncbigi:16129665;refseq_locus_tag:b1709;refseq_name:btuD;refseq_synonym:ECK1707;refseq_synonym:JW1699;uniprot:P06611	b1709
b1710	btuE	asap:ABE-0005709;ecogene:EG10129;ncbigene:945915;ncbigi:16129666;refseq_locus_tag:b1710;refseq_name:btuE;refseq_synonym:ECK1708;refseq_synonym:JW1700;uniprot:P06610	b1710
b1711	btuC	asap:ABE-0005712;ecogene:EG10127;ncbigene:945877;ncbigi:16129667;refseq_locus_tag:b1711;refseq_name:btuC;refseq_synonym:ECK1709;refseq_synonym:JW1701;uniprot:P06609	b1711
b1723	pfkB	asap:ABE-0005748;ecogene:EG10700;ncbigene:946230;ncbigi:49176138;refseq_locus_tag:b1723;refseq_name:pfkB;refseq_synonym:ECK1721;refseq_synonym:JW5280;uniprot:P06999	b1723
b1727	yniC	asap:ABE-0005761;ecogene:EG13988;ncbigene:945632;ncbigi:16129681;refseq_locus_tag:b1727;refseq_name:yniC;refseq_synonym:ECK1725;refseq_synonym:JW1716;uniprot:P77247	b1727
b1732	katE	asap:ABE-0005780;ecogene:EG10509;ncbigene:946234;ncbigi:49176140;refseq_locus_tag:b1732;refseq_name:katE;refseq_synonym:ECK1730;refseq_synonym:JW1721;uniprot:P21179	b1732
b1733	chbG	asap:ABE-0005783;ecogene:EG12198;ncbigene:946231;ncbigi:16129687;refseq_locus_tag:b1733;refseq_name:chbG;refseq_synonym:ECK1731;refseq_synonym:JW1722;refseq_synonym:celG;refseq_synonym:ydjC;uniprot:P37794	b1733
b1734	chbF	asap:ABE-0005785;ecogene:EG10144;ncbigene:946266;ncbigi:16129688;refseq_locus_tag:b1734;refseq_name:chbF;refseq_synonym:ECK1732;refseq_synonym:JW1723;refseq_synonym:celF;refseq_synonym:ydjD;uniprot:P17411	b1734
b1736	chbA	asap:ABE-0005792;ecogene:EG10142;ncbigene:946244;ncbigi:16129690;refseq_locus_tag:b1736;refseq_name:chbA;refseq_synonym:ECK1734;refseq_synonym:JW1725;refseq_synonym:celC;uniprot:P69791	b1736
b1737	chbC	asap:ABE-0005795;ecogene:EG10141;ncbigene:945982;ncbigi:16129691;refseq_locus_tag:b1737;refseq_name:chbC;refseq_synonym:ECK1735;refseq_synonym:JW1726;refseq_synonym:celB;uniprot:P17334	b1737
b1738	chbB	asap:ABE-0005797;ecogene:EG10140;ncbigene:945339;ncbigi:16129692;refseq_locus_tag:b1738;refseq_name:chbB;refseq_synonym:ECK1736;refseq_synonym:JW1727;refseq_synonym:celA;uniprot:P69795	b1738
b1740	nadE	asap:ABE-0005803;ecogene:EG10663;ncbigene:946946;ncbigi:16129694;refseq_locus_tag:b1740;refseq_name:nadE;refseq_synonym:ECK1738;refseq_synonym:JW1729;refseq_synonym:efg;refseq_synonym:ntrL;uniprot:P18843	b1740
b1744	astE	asap:ABE-0005815;ecogene:EG13995;ncbigene:946256;ncbigi:16129698;refseq_locus_tag:b1744;refseq_name:astE;refseq_synonym:ECK1742;refseq_synonym:JW1733;refseq_synonym:ydjS;uniprot:P76215	b1744
b1745	astB	asap:ABE-0005817;ecogene:EG13996;ncbigene:946259;ncbigi:16129699;refseq_locus_tag:b1745;refseq_name:astB;refseq_synonym:ECK1743;refseq_synonym:JW1734;refseq_synonym:ydjT;uniprot:P76216	b1745
b1746	astD	asap:ABE-0005820;ecogene:EG13997;ncbigene:946260;ncbigi:16129700;refseq_locus_tag:b1746;refseq_name:astD;refseq_synonym:ECK1744;refseq_synonym:JW5282;refseq_synonym:ydjU;uniprot:P76217	b1746
b1747	astA	asap:ABE-0005822;ecogene:EG13998;ncbigene:946261;ncbigi:16129701;refseq_locus_tag:b1747;refseq_name:astA;refseq_synonym:ECK1745;refseq_synonym:JW1736;refseq_synonym:ydjV;uniprot:P0AE37	b1747
b1748	astC	asap:ABE-0005824;ecogene:EG13999;ncbigene:946255;ncbigi:16129702;refseq_locus_tag:b1748;refseq_name:astC;refseq_synonym:ECK1746;refseq_synonym:JW1737;refseq_synonym:argM;refseq_synonym:cstC;refseq_synonym:ydjW;uniprot:P77581	b1748
b1759	nudG	asap:ABE-0005855;ecogene:EG14009;ncbigene:946277;ncbigi:16129713;refseq_locus_tag:b1759;refseq_name:nudG;refseq_synonym:ECK1757;refseq_synonym:JW1748;refseq_synonym:orf135;refseq_synonym:ynjG;uniprot:P77788	b1759
b1761	gdhA	asap:ABE-0005865;ecogene:EG10372;ncbigene:946802;ncbigi:16129715;refseq_locus_tag:b1761;refseq_name:gdhA;refseq_synonym:ECK1759;refseq_synonym:JW1750;uniprot:P00370	b1761
b1764	selD	asap:ABE-0005872;ecogene:EG10943;ncbigene:946768;ncbigi:16129718;refseq_locus_tag:b1764;refseq_name:selD;refseq_synonym:ECK1762;refseq_synonym:JW1753;refseq_synonym:fdhB;uniprot:P16456	b1764
b1767	ansA	asap:ABE-0005886;ecogene:EG10045;ncbigene:946278;ncbigi:16129721;refseq_locus_tag:b1767;refseq_name:ansA;refseq_synonym:ECK1765;refseq_synonym:JW1756;uniprot:P0A962	b1767
b1768	pncA	asap:ABE-0005891;ecogene:EG11135;ncbigene:946276;ncbigi:90111327;refseq_locus_tag:b1768;refseq_name:pncA;refseq_synonym:ECK1766;refseq_synonym:JW1757;refseq_synonym:nam;refseq_synonym:ydjB;uniprot:P21369	b1768
b1771	ydjG	asap:ABE-0005901;ecogene:EG13483;ncbigene:946283;ncbigi:16129725;refseq_locus_tag:b1771;refseq_name:ydjG;refseq_synonym:ECK1769;refseq_synonym:JW1760;uniprot:P77256	b1771
b1778	msrB	asap:ABE-0005916;ecogene:EG12394;ncbigene:947188;ncbigi:16129732;refseq_locus_tag:b1778;refseq_name:msrB;refseq_synonym:ECK1776;refseq_synonym:JW1767;refseq_synonym:yeaA;uniprot:P0A746	b1778
b1779	gapA	asap:ABE-0005920;ecogene:EG10367;ncbigene:947679;ncbigi:16129733;refseq_locus_tag:b1779;refseq_name:gapA;refseq_synonym:ECK1777;refseq_synonym:JW1768;uniprot:P0A9B2	b1779
b1781	yeaE	asap:ABE-0005925;ecogene:EG13491;ncbigene:946302;ncbigi:16129735;refseq_locus_tag:b1781;refseq_name:yeaE;refseq_synonym:ECK1779;refseq_synonym:JW1770;uniprot:P76234	b1781
b1794	yeaP	asap:ABE-0005972;ecogene:EG13502;ncbigene:948969;ncbigi:90111334;refseq_locus_tag:b1794;refseq_name:yeaP;refseq_synonym:ECK1792;refseq_synonym:JW5292;uniprot:P76245	b1794
b1798	leuE	asap:ABE-0005984;ecogene:EG13505;ncbigene:946157;ncbigi:16129752;refseq_locus_tag:b1798;refseq_name:leuE;refseq_synonym:ECK1796;refseq_synonym:JW1787;refseq_synonym:yeaS;uniprot:P76249	b1798
b1800	dmlA	asap:ABE-0005991;ecogene:EG13507;ncbigene:946319;ncbigi:16129754;refseq_locus_tag:b1800;refseq_name:dmlA;refseq_synonym:ECK1798;refseq_synonym:JW1789;refseq_synonym:yeaU;uniprot:P76251	b1800
b1801	yeaV	asap:ABE-0005995;ecogene:EG13508;ncbigene:947326;ncbigi:16129755;refseq_locus_tag:b1801;refseq_name:yeaV;refseq_synonym:ECK1799;refseq_synonym:JW5293;uniprot:P0ABD1	b1801
b1805	fadD	asap:ABE-0006005;ecogene:EG11530;ncbigene:946327;ncbigi:16129759;refseq_locus_tag:b1805;refseq_name:fadD;refseq_synonym:ECK1803;refseq_synonym:JW1794;refseq_synonym:oldD;uniprot:P69451	b1805
b1812	pabB	asap:ABE-0006031;ecogene:EG10683;ncbigene:946337;ncbigi:16129766;refseq_locus_tag:b1812;refseq_name:pabB;refseq_synonym:ECK1810;refseq_synonym:JW1801;uniprot:P05041	b1812
b1813	nudL	asap:ABE-0006035;ecogene:EG12693;ncbigene:946330;ncbigi:16129767;refseq_locus_tag:b1813;refseq_name:nudL;refseq_synonym:ECK1811;refseq_synonym:JW1802;refseq_synonym:yeaB;uniprot:P43337	b1813
b1814	sdaA	asap:ABE-0006039;ecogene:EG10930;ncbigene:946331;ncbigi:16129768;refseq_locus_tag:b1814;refseq_name:sdaA;refseq_synonym:ECK1812;refseq_synonym:JW1803;uniprot:P16095	b1814
b1817	manX	asap:ABE-0006054;ecogene:EG10567;ncbigene:946334;ncbigi:16129771;refseq_locus_tag:b1817;refseq_name:manX;refseq_synonym:ECK1815;refseq_synonym:JW1806;refseq_synonym:gptB;refseq_synonym:mpt;refseq_synonym:ptsL;refseq_synonym:ptsX;uniprot:P69797	b1817
b1818	manY	asap:ABE-0006056;ecogene:EG10568;ncbigene:946332;ncbigi:16129772;refseq_locus_tag:b1818;refseq_name:manY;refseq_synonym:ECK1816;refseq_synonym:JW1807;refseq_synonym:pel;refseq_synonym:ptsP;refseq_synonym:ptsX;uniprot:P69801	b1818
b1819	manZ	asap:ABE-0006058;ecogene:EG10569;ncbigene:946342;ncbigi:345452720;refseq_locus_tag:b1819;refseq_name:manZ;refseq_synonym:ECK1817;refseq_synonym:JW1808;refseq_synonym:gptB;refseq_synonym:mpt;refseq_synonym:ptsM;refseq_synonym:ptsX;uniprot:P69805	b1819
