#MetaNetX/TSV/peptides.tsv 1.1
#ID	description	xrefs	gene_names
CBR4_HUMAN	3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100) (3-ketoacyl-[acyl-carrier-protein] reductase beta subunit) (KAR beta subunit) (Carbonyl reductase family member 4) (CBR4) (Quinone reductase CBR4) (EC 1.6.5.10) (Short chain dehydrogenase/reductase family 45C member 1)	uniprotkb:Q8N4T8	CBR4;SDR45C1
CBS_HUMAN	Cystathionine beta-synthase (EC 4.2.1.22) (Beta-thionase) (Serine sulfhydrase)	uniprotkb:P35520	CBS
CBX1_HUMAN	Chromobox protein homolog 1 (HP1Hsbeta) (Heterochromatin protein 1 homolog beta) (HP1 beta) (Heterochromatin protein p25) (M31) (Modifier 1 protein) (p25beta)	uniprotkb:P83916	CBX1;CBX
CCHL_HUMAN	Holocytochrome c-type synthase (EC 4.4.1.17) (Cytochrome c-type heme lyase)	uniprotkb:P53701	HCCS;CCHL
CCN2_HUMAN	CCN family member 2 (Cellular communication network factor 2) (Connective tissue growth factor) (Hypertrophic chondrocyte-specific protein 24) (Insulin-like growth factor-binding protein 8) (IBP-8) (IGF-binding protein 8) (IGFBP-8)	uniprotkb:P29279	CCN2;CTGF;HCS24;IGFBP8
CD36_HUMAN	Platelet glycoprotein 4 (Fatty acid translocase) (FAT) (Glycoprotein IIIb) (GPIIIB) (Leukocyte differentiation antigen CD36) (PAS IV) (PAS-4) (Platelet collagen receptor) (Platelet glycoprotein IV) (GPIV) (Thrombospondin receptor) (CD antigen CD36)	uniprotkb:P16671	CD36;GP3B;GP4
CD38_HUMAN	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1 (EC 3.2.2.6) (2'-phospho-ADP-ribosyl cyclase) (2'-phospho-ADP-ribosyl cyclase/2'-phospho-cyclic-ADP-ribose transferase) (EC 2.4.99.20) (2'-phospho-cyclic-ADP-ribose transferase) (ADP-ribosyl cyclase 1) (ADPRC 1) (Cyclic ADP-ribose hydrolase 1) (cADPr hydrolase 1) (T10) (CD antigen CD38)	uniprotkb:P28907	CD38
CDD_HUMAN	Cytidine deaminase (EC 3.5.4.5) (Cytidine aminohydrolase)	uniprotkb:P32320	CDA;CDD
CDIPT_HUMAN	CDP-diacylglycerol--inositol 3-phosphatidyltransferase (EC 2.7.8.11) (Phosphatidylinositol synthase) (PI synthase) (PtdIns synthase)	uniprotkb:O14735	CDIPT;PIS;PIS1
CDO1_HUMAN	Cysteine dioxygenase type 1 (EC 1.13.11.20) (Cysteine dioxygenase type I) (CDO) (CDO-I)	uniprotkb:Q16878	CDO1
CDS1_HUMAN	Phosphatidate cytidylyltransferase 1 (EC 2.7.7.41) (CDP-DAG synthase 1) (CDP-DG synthase 1) (CDP-diacylglycerol synthase 1) (CDS 1) (CDP-diglyceride pyrophosphorylase 1) (CDP-diglyceride synthase 1) (CTP:phosphatidate cytidylyltransferase 1)	uniprotkb:Q92903	CDS1;CDS
CDS2_HUMAN	Phosphatidate cytidylyltransferase 2 (EC 2.7.7.41) (CDP-DAG synthase 2) (CDP-DG synthase 2) (CDP-diacylglycerol synthase 2) (CDS 2) (CDP-diglyceride pyrophosphorylase 2) (CDP-diglyceride synthase 2) (CTP:phosphatidate cytidylyltransferase 2)	uniprotkb:O95674	CDS2
CDY1_HUMAN	Testis-specific chromodomain protein Y 1 (EC 2.3.1.48)	uniprotkb:Q9Y6F8	CDY1;CDY1A;;CDY1B
CDY2_HUMAN	Testis-specific chromodomain protein Y 2 (EC 2.3.1.48)	uniprotkb:Q9Y6F7	CDY2A;CDY2;;CDY2B
CEGT_HUMAN	Ceramide glucosyltransferase (EC 2.4.1.80) (GLCT-1) (Glucosylceramide synthase) (GCS) (UDP-glucose ceramide glucosyltransferase) (UDP-glucose:N-acylsphingosine D-glucosyltransferase)	uniprotkb:Q16739	UGCG
CELR3_HUMAN	Cadherin EGF LAG seven-pass G-type receptor 3 (Cadherin family member 11) (Epidermal growth factor-like protein 1) (EGF-like protein 1) (Flamingo homolog 1) (hFmi1) (Multiple epidermal growth factor-like domains protein 2) (Multiple EGF-like domains protein 2)	uniprotkb:Q9NYQ7	CELSR3;CDHF11;EGFL1;FMI1;KIAA0812;MEGF2
CEL_HUMAN	Bile salt-activated lipase (BAL) (EC 3.1.1.13) (EC 3.1.1.3) (EC 3.1.1.6) (Bile salt-stimulated lipase) (BSSL) (Bucelipase) (Carboxyl ester lipase) (Cholesterol esterase) (Pancreatic lysophospholipase) (Sterol esterase)	uniprotkb:P19835	CEL;BAL
CEMP1_HUMAN	Cementoblastoma-derived protein 1 (Cementum protein 1) (Cementum protein 23) (CP-23)	uniprotkb:Q6PRD7	CEMP1
CEPT1_HUMAN	Choline/ethanolaminephosphotransferase 1 (hCEPT1) (EC 2.7.8.1) (EC 2.7.8.2) (1-alkenyl-2-acylglycerol choline phosphotransferase) (EC 2.7.8.22)	uniprotkb:Q9Y6K0	CEPT1;PRO1101
CERK1_HUMAN	Ceramide kinase (hCERK) (EC 2.7.1.138) (Acylsphingosine kinase) (Lipid kinase 4) (LK4)	uniprotkb:Q8TCT0	CERK;KIAA1646
CERS1_HUMAN	Ceramide synthase 1 (CerS1) (EC 2.3.1.-) (LAG1 longevity assurance homolog 1) (Longevity assurance gene 1 protein homolog 1) (Protein UOG-1)	uniprotkb:P27544	CERS1;LAG1;LASS1;UOG1
CERS2_HUMAN	Ceramide synthase 2 (CerS2) (EC 2.3.1.-) (LAG1 longevity assurance homolog 2) (SP260) (Sphingosine N-acyltransferase CERS2) (EC 2.3.1.24) (Tumor metastasis-suppressor gene 1 protein)	uniprotkb:Q96G23	CERS2;LASS2;TMSG1
CERS3_HUMAN	Ceramide synthase 3 (CerS3) (EC 2.3.1.-) (Dihydroceramide synthase 3) (LAG1 longevity assurance homolog 3) (Sphingosine N-acyltransferase CERS3) (EC 2.3.1.24)	uniprotkb:Q8IU89	CERS3;LASS3
CERS4_HUMAN	Ceramide synthase 4 (CerS4) (EC 2.3.1.-) (LAG1 longevity assurance homolog 4) (Sphingosine N-acyltransferase CERS4) (EC 2.3.1.24)	uniprotkb:Q9HA82	CERS4;LASS4
CERS5_HUMAN	Ceramide synthase 5 (CerS5) (EC 2.3.1.-) (LAG1 longevity assurance homolog 5) (Sphingosine N-acyltransferase CERS5) (EC 2.3.1.24)	uniprotkb:Q8N5B7	CERS5;LASS5
CERS6_HUMAN	Ceramide synthase 6 (CerS6) (EC 2.3.1.-) (LAG1 longevity assurance homolog 6)	uniprotkb:Q6ZMG9	CERS6;LASS6
CERT_HUMAN	Ceramide transfer protein (hCERT) (Collagen type IV alpha-3-binding protein) (Goodpasture antigen-binding protein) (GPBP) (START domain-containing protein 11) (StARD11) (StAR-related lipid transfer protein 11)	uniprotkb:Q9Y5P4	CERT1;CERT;COL4A3BP;STARD11
CERU_HUMAN	Ceruloplasmin (EC 1.16.3.1) (Ferroxidase)	uniprotkb:P00450	CP
CF410_HUMAN	Cilia- and flagella-associated protein 410 (C21orf-HUMF09G8.5) (Leucine-rich repeat-containing protein 76) (YF5/A2)	uniprotkb:O43822	CFAP410;C21orf2;LRRC76
CGAT1_HUMAN	Chondroitin sulfate N-acetylgalactosaminyltransferase 1 (CsGalNAcT-1) (EC 2.4.1.174) (Chondroitin beta-1,4-N-acetylgalactosaminyltransferase 1) (Beta4GalNAcT-1)	uniprotkb:Q8TDX6	CSGALNACT1;CHGN;GALNACT1;UNQ656/PRO1287
CGAT2_HUMAN	Chondroitin sulfate N-acetylgalactosaminyltransferase 2 (EC 2.4.1.174) (Chondroitin beta-1,4-N-acetylgalactosaminyltransferase 2) (Beta4GalNAcT-2) (GalNAcT-2)	uniprotkb:Q8N6G5	CSGALNACT2;CHGN2;GALNACT2;PRO0082
CGL_HUMAN	Cystathionine gamma-lyase (EC 4.4.1.1) (Cysteine-protein sulfhydrase) (Gamma-cystathionase)	uniprotkb:P32929	CTH
CGT_HUMAN	2-hydroxyacylsphingosine 1-beta-galactosyltransferase (EC 2.4.1.47) (Ceramide UDP-galactosyltransferase) (Cerebroside synthase) (UDP-galactose-ceramide galactosyltransferase)	uniprotkb:Q16880	UGT8;CGT;UGT4
CH25H_HUMAN	Cholesterol 25-hydroxylase (EC 1.14.99.38) (Cholesterol 25-monooxygenase) (h25OH)	uniprotkb:O95992	CH25H
CH3L1_HUMAN	Chitinase-3-like protein 1 (39 kDa synovial protein) (Cartilage glycoprotein 39) (CGP-39) (GP-39) (hCGP-39) (YKL-40)	uniprotkb:P36222	CHI3L1
CHD9_HUMAN	Chromodomain-helicase-DNA-binding protein 9 (CHD-9) (EC 3.6.4.12) (ATP-dependent helicase CHD9) (Chromatin-related mesenchymal modulator) (CReMM) (Chromatin-remodeling factor CHROM1) (Kismet homolog 2) (PPAR-alpha-interacting complex protein 320 kDa) (Peroxisomal proliferator-activated receptor A-interacting complex 320 kDa protein)	uniprotkb:Q3L8U1	CHD9;KIAA0308;KISH2;PRIC320;AD-013;x0008
CHDH_HUMAN	Choline dehydrogenase, mitochondrial (CDH) (CHD) (EC 1.1.99.1)	uniprotkb:Q8NE62	CHDH
CHFR_HUMAN	E3 ubiquitin-protein ligase CHFR (EC 2.3.2.27) (Checkpoint with forkhead and RING finger domains protein) (RING finger protein 196) (RING-type E3 ubiquitin transferase CHFR)	uniprotkb:Q96EP1	CHFR;RNF196
CHIA_HUMAN	Acidic mammalian chitinase (AMCase) (EC 3.2.1.14) (Lung-specific protein TSA1902)	uniprotkb:Q9BZP6	CHIA
CHIP_HUMAN	E3 ubiquitin-protein ligase CHIP (EC 2.3.2.27) (Antigen NY-CO-7) (CLL-associated antigen KW-8) (Carboxy terminus of Hsp70-interacting protein) (RING-type E3 ubiquitin transferase CHIP) (STIP1 homology and U box-containing protein 1)	uniprotkb:Q9UNE7	STUB1;CHIP;PP1131
CHIT1_HUMAN	Chitotriosidase-1 (EC 3.2.1.14) (Chitinase-1)	uniprotkb:Q13231	CHIT1
CHKA_HUMAN	Choline kinase alpha (CK) (EC 2.7.1.32) (CHETK-alpha) (Ethanolamine kinase) (EK) (EC 2.7.1.82)	uniprotkb:P35790	CHKA;CHK;CKI
CHKB_HUMAN	Choline/ethanolamine kinase (Choline kinase beta) (CK) (CKB) (EC 2.7.1.32) (Choline kinase-like protein) (Ethanolamine kinase) (EK) (EC 2.7.1.82) (Ethanolamine kinase beta) (EKB) (choline/ethanolamine kinase beta) (CKEKB)	uniprotkb:Q9Y259	CHKB;CHETK;CHKL
CHLE_HUMAN	Cholinesterase (EC 3.1.1.8) (Acylcholine acylhydrolase) (Butyrylcholine esterase) (Choline esterase II) (Pseudocholinesterase)	uniprotkb:P06276	BCHE;CHE1
CHPF2_HUMAN	Chondroitin sulfate glucuronyltransferase (EC 2.4.1.226) (CSGlcA-T) (Chondroitin glucuronyltransferase) (Chondroitin polymerizing factor 2) (ChPF-2) (Chondroitin synthase 3) (ChSy-3) (N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase)	uniprotkb:Q9P2E5	CHPF2;CHSY3;CSGLCAT;KIAA1402;UNQ299/PRO339
CHPT1_HUMAN	Cholinephosphotransferase 1 (hCPT1) (EC 2.7.8.2) (AAPT1-like protein) (Diacylglycerol cholinephosphotransferase 1)	uniprotkb:Q8WUD6	CHPT1;CPT1;MSTP022
CHSS1_HUMAN	Chondroitin sulfate synthase 1 (EC 2.4.1.175) (EC 2.4.1.226) (Chondroitin glucuronyltransferase 1) (Chondroitin synthase 1) (ChSy-1) (Glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase 1) (N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase 1) (N-acetylgalactosaminyltransferase 1)	uniprotkb:Q86X52	CHSY1;CHSY;CSS1;KIAA0990;UNQ756/PRO1487
CHSS2_HUMAN	Chondroitin sulfate synthase 2 (EC 2.4.1.175) (EC 2.4.1.226) (Chondroitin glucuronyltransferase 2) (Chondroitin-polymerizing factor) (ChPF) (Glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase II) (N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase II) (N-acetylgalactosaminyltransferase 2)	uniprotkb:Q8IZ52	CHPF;CSS2;UNQ651/PRO1281
CHSS3_HUMAN	Chondroitin sulfate synthase 3 (EC 2.4.1.175) (EC 2.4.1.226) (Carbohydrate synthase 2) (Chondroitin glucuronyltransferase 3) (Chondroitin synthase 2) (ChSy-2) (Glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase II) (N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase 3) (N-acetylgalactosaminyltransferase 3)	uniprotkb:Q70JA7	CHSY3;CHSY2;CSS3
CHST1_HUMAN	Carbohydrate sulfotransferase 1 (EC 2.8.2.21) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 1) (GST-1) (Keratan sulfate Gal-6 sulfotransferase) (KS6ST) (KSGal6ST) (KSST)	uniprotkb:O43916	CHST1
CHST2_HUMAN	Carbohydrate sulfotransferase 2 (EC 2.8.2.-) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 2) (GST-2) (N-acetylglucosamine 6-O-sulfotransferase 1) (GlcNAc6ST-1) (Gn6ST-1)	uniprotkb:Q9Y4C5	CHST2;GN6ST
CHST3_HUMAN	Carbohydrate sulfotransferase 3 (EC 2.8.2.17) (Chondroitin 6-O-sulfotransferase 1) (C6ST-1) (Chondroitin 6-sulfotransferase) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 0) (GST-0)	uniprotkb:Q7LGC8	CHST3
CHST4_HUMAN	Carbohydrate sulfotransferase 4 (EC 2.8.2.-) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 3) (GST-3) (High endothelial cells N-acetylglucosamine 6-O-sulfotransferase) (HEC-GlcNAc6ST) (L-selectin ligand sulfotransferase) (LSST) (N-acetylglucosamine 6-O-sulfotransferase 2) (GlcNAc6ST-2) (Gn6st-2)	uniprotkb:Q8NCG5	CHST4
CHST5_HUMAN	Carbohydrate sulfotransferase 5 (EC 2.8.2.-) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 4-alpha) (GST4-alpha) (Intestinal N-acetylglucosamine-6-O-sulfotransferase) (I-GlcNAc6ST) (Intestinal GlcNAc-6-sulfotransferase) (hIGn6ST) (N-acetylglucosamine 6-O-sulfotransferase 3) (GlcNAc6ST-3) (Gn6st-3)	uniprotkb:Q9GZS9	CHST5
CHST6_HUMAN	Carbohydrate sulfotransferase 6 (EC 2.8.2.-) (Corneal N-acetylglucosamine-6-O-sulfotransferase) (C-GlcNAc6ST) (hCGn6ST) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 4-beta) (GST4-beta) (N-acetylglucosamine 6-O-sulfotransferase 5) (GlcNAc6ST-5) (Gn6st-5)	uniprotkb:Q9GZX3	CHST6
CHST7_HUMAN	Carbohydrate sulfotransferase 7 (EC 2.8.2.-) (EC 2.8.2.17) (Chondroitin 6-sulfotransferase 2) (C6ST-2) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 5) (GST-5) (N-acetylglucosamine 6-O-sulfotransferase 4) (GlcNAc6ST-4) (Gn6st-4)	uniprotkb:Q9NS84	CHST7
CHST8_HUMAN	Carbohydrate sulfotransferase 8 (EC 2.8.2.-) (GalNAc-4-O-sulfotransferase 1) (GalNAc-4-ST1) (GalNAc4ST-1) (N-acetylgalactosamine-4-O-sulfotransferase 1)	uniprotkb:Q9H2A9	CHST8
CHST9_HUMAN	Carbohydrate sulfotransferase 9 (EC 2.8.2.-) (GalNAc-4-O-sulfotransferase 2) (GalNAc-4-ST2) (GalNAc4ST-2) (N-acetylgalactosamine-4-O-sulfotransferase 2)	uniprotkb:Q7L1S5	CHST9;UNQ2549/PRO6175
CHSTA_HUMAN	Carbohydrate sulfotransferase 10 (EC 2.8.2.-) (HNK-1 sulfotransferase) (HNK-1ST) (HNK1ST) (HuHNK-1ST)	uniprotkb:O43529	CHST10
CHSTB_HUMAN	Carbohydrate sulfotransferase 11 (EC 2.8.2.5) (Chondroitin 4-O-sulfotransferase 1) (Chondroitin 4-sulfotransferase 1) (C4S-1) (C4ST-1) (C4ST1)	uniprotkb:Q9NPF2	CHST11
CHSTC_HUMAN	Carbohydrate sulfotransferase 12 (EC 2.8.2.5) (Chondroitin 4-O-sulfotransferase 2) (Chondroitin 4-sulfotransferase 2) (C4ST-2) (C4ST2) (Sulfotransferase Hlo)	uniprotkb:Q9NRB3	CHST12;UNQ500/PRO1017
CHSTD_HUMAN	Carbohydrate sulfotransferase 13 (EC 2.8.2.5) (Chondroitin 4-O-sulfotransferase 3) (Chondroitin 4-sulfotransferase 3) (C4ST-3) (C4ST3)	uniprotkb:Q8NET6	CHST13
CHSTE_HUMAN	Carbohydrate sulfotransferase 14 (EC 2.8.2.35) (Dermatan 4-sulfotransferase 1) (D4ST-1) (hD4ST1)	uniprotkb:Q8NCH0	CHST14;D4ST1;UNQ1925/PRO4400
CHSTF_HUMAN	Carbohydrate sulfotransferase 15 (EC 2.8.2.33) (B-cell RAG-associated gene protein) (hBRAG) (N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase) (GalNAc4S-6ST)	uniprotkb:Q7LFX5	CHST15;BRAG;GALNAC4S6ST;KIAA0598
CIDEA_HUMAN	Cell death activator CIDE-A (Cell death-inducing DFFA-like effector A)	uniprotkb:O60543	CIDEA
CINP_HUMAN	Cyclin-dependent kinase 2-interacting protein (CDK2-interacting protein)	uniprotkb:Q9BW66	CINP
CIP1_HUMAN	E3 ubiquitin-protein ligase CCNB1IP1 (EC 2.3.2.27) (Cyclin-B1-interacting protein 1) (Human enhancer of invasion 10) (RING-type E3 ubiquitin transferase CCNB1IP1)	uniprotkb:Q9NPC3	CCNB1IP1;C14orf18;HEI10
CISY_HUMAN	Citrate synthase, mitochondrial (EC 2.3.3.1) (Citrate (Si)-synthase)	uniprotkb:O75390	CS
CLAT_HUMAN	Choline O-acetyltransferase (CHOACTase) (ChAT) (Choline acetylase) (EC 2.3.1.6)	uniprotkb:P28329	CHAT
CLCF1_HUMAN	Cardiotrophin-like cytokine factor 1 (B-cell-stimulating factor 3) (BSF-3) (Novel neurotrophin-1) (NNT-1)	uniprotkb:Q9UBD9	CLCF1;BSF3;CLC;NNT1
CLOCK_HUMAN	Circadian locomoter output cycles protein kaput (hCLOCK) (EC 2.3.1.48) (Class E basic helix-loop-helix protein 8) (bHLHe8)	uniprotkb:O15516	CLOCK;BHLHE8;KIAA0334
CLTRN_HUMAN	Collectrin (Transmembrane protein 27)	uniprotkb:Q9HBJ8	CLTRN;TMEM27;UNQ679/PRO1312
CLYBL_HUMAN	Citramalyl-CoA lyase, mitochondrial (EC 4.1.3.25) ((3S)-malyl-CoA thioesterase) (EC 3.1.2.30) (Beta-methylmalate synthase) (EC 2.3.3.-) (Citrate lyase subunit beta-like protein) (Citrate lyase beta-like) (Malate synthase) (EC 2.3.3.9)	uniprotkb:Q8N0X4	CLYBL;CLB
CMA1_HUMAN	Chymase (EC 3.4.21.39) (Alpha-chymase) (Mast cell protease I)	uniprotkb:P23946	CMA1;CYH;CYM
CMC1_HUMAN	Calcium-binding mitochondrial carrier protein Aralar1 (Mitochondrial aspartate glutamate carrier 1) (Solute carrier family 25 member 12)	uniprotkb:O75746	SLC25A12;ARALAR1
CMC2_HUMAN	Calcium-binding mitochondrial carrier protein Aralar2 (Citrin) (Mitochondrial aspartate glutamate carrier 2) (Solute carrier family 25 member 13)	uniprotkb:Q9UJS0	SLC25A13;ARALAR2
CMPK2_HUMAN	UMP-CMP kinase 2, mitochondrial (EC 2.7.4.14) (Nucleoside-diphosphate kinase) (EC 2.7.4.6)	uniprotkb:Q5EBM0	CMPK2
CMTD1_HUMAN	Catechol O-methyltransferase domain-containing protein 1 (EC 2.1.1.-)	uniprotkb:Q86VU5	COMTD1;UNQ766/PRO1558
CMTR1_HUMAN	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1 (EC 2.1.1.57) (Cap methyltransferase 1) (Cap1 2'O-ribose methyltransferase 1) (MTr1) (hMTr1) (FtsJ methyltransferase domain-containing protein 2) (Interferon-stimulated gene 95 kDa protein) (ISG95)	uniprotkb:Q8N1G2	CMTR1;FTSJD2;KIAA0082;MTR1
CMTR2_HUMAN	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (Cap methyltransferase 2) (Cap2 2'O-ribose methyltransferase 2) (HMTr2) (MTr2) (FtsJ methyltransferase domain-containing protein 1) (Protein adrift homolog)	uniprotkb:Q8IYT2	CMTR2;AFT;FTSJD1
CN37_HUMAN	2',3'-cyclic-nucleotide 3'-phosphodiesterase (CNP) (CNPase) (EC 3.1.4.37)	uniprotkb:P09543	CNP
CNCG_HUMAN	Retinal cone rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma (GMP-PDE gamma) (EC 3.1.4.35)	uniprotkb:Q13956	PDE6H
CNDP1_HUMAN	Beta-Ala-His dipeptidase (EC 3.4.13.20) (CNDP dipeptidase 1) (Carnosine dipeptidase 1) (Glutamate carboxypeptidase-like protein 2) (Serum carnosinase)	uniprotkb:Q96KN2	CNDP1;CN1;CPGL2;UNQ1915/PRO4380
CNDP2_HUMAN	Cytosolic non-specific dipeptidase (EC 3.4.13.18) (CNDP dipeptidase 2) (Carnosine dipeptidase II) (Epididymis secretory protein Li 13) (Glutamate carboxypeptidase-like protein 1) (Peptidase A)	uniprotkb:Q96KP4	CNDP2;CN2;CPGL;HEL-S-13;PEPA
CNOT4_HUMAN	CCR4-NOT transcription complex subunit 4 (EC 2.3.2.27) (CCR4-associated factor 4) (E3 ubiquitin-protein ligase CNOT4) (Potential transcriptional repressor NOT4Hp) (RING-type E3 ubiquitin transferase CNOT4)	uniprotkb:O95628	CNOT4;NOT4
CNRG_HUMAN	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma (GMP-PDE gamma) (EC 3.1.4.35)	uniprotkb:P18545	PDE6G;PDEG
COAC_HUMAN	Phosphopantothenoylcysteine decarboxylase (PPC-DC) (EC 4.1.1.36) (CoaC)	uniprotkb:Q96CD2	PPCDC;COAC;MDS018;UNQ9365/PRO34154
COASY_HUMAN	Bifunctional coenzyme A synthase (CoA synthase) (NBP) (POV-2) [Includes: Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT); Dephospho-CoA kinase (DPCK) (EC 2.7.1.24) (Dephosphocoenzyme A kinase) (DPCOAK)]	uniprotkb:Q13057	COASY;PSEC0106
COL_HUMAN	Colipase	uniprotkb:P04118	CLPS
COMT_HUMAN	Catechol O-methyltransferase (EC 2.1.1.6)	uniprotkb:P21964	COMT
COP1_HUMAN	E3 ubiquitin-protein ligase COP1 (EC 2.3.2.27) (Constitutive photomorphogenesis protein 1 homolog) (hCOP1) (RING finger and WD repeat domain protein 2) (RING finger protein 200) (RING-type E3 ubiquitin transferase RFWD2)	uniprotkb:Q8NHY2	COP1;RFWD2;RNF200
COPA_HUMAN	Coatomer subunit alpha (Alpha-coat protein) (Alpha-COP) (HEP-COP) (HEPCOP) [Cleaved into: Xenin (Xenopsin-related peptide); Proxenin]	uniprotkb:P53621	COPA
COPB2_HUMAN	Coatomer subunit beta' (Beta'-coat protein) (Beta'-COP) (p102)	uniprotkb:P35606	COPB2
COPB_HUMAN	Coatomer subunit beta (Beta-coat protein) (Beta-COP)	uniprotkb:P53618	COPB1;COPB;MSTP026
COPD_HUMAN	Coatomer subunit delta (Archain) (Delta-coat protein) (Delta-COP)	uniprotkb:P48444	ARCN1;COPD
COPE_HUMAN	Coatomer subunit epsilon (Epsilon-coat protein) (Epsilon-COP)	uniprotkb:O14579	COPE
COPG1_HUMAN	Coatomer subunit gamma-1 (Gamma-1-coat protein) (Gamma-1-COP)	uniprotkb:Q9Y678	COPG1;COPG
COPG2_HUMAN	Coatomer subunit gamma-2 (Gamma-2-coat protein) (Gamma-2-COP)	uniprotkb:Q9UBF2	COPG2
COPT1_HUMAN	High affinity copper uptake protein 1 (Copper transporter 1) (hCTR1) (Solute carrier family 31 member 1)	uniprotkb:O15431	SLC31A1;COPT1;CTR1
COQ2_HUMAN	4-hydroxybenzoate polyprenyltransferase, mitochondrial (4-HB polyprenyltransferase) (EC 2.5.1.39) (4-hydroxybenzoate decaprenyltransferase) (COQ2 homolog) (hCOQ2) (Para-hydroxybenzoate--polyprenyltransferase) (PHB:PPT) (PHB:polyprenyltransferase)	uniprotkb:Q96H96	COQ2;CL640
COQ3_HUMAN	Ubiquinone biosynthesis O-methyltransferase, mitochondrial (3-demethylubiquinol 3-O-methyltransferase) (EC 2.1.1.64) (Polyprenyldihydroxybenzoate methyltransferase) (EC 2.1.1.114)	uniprotkb:Q9NZJ6	COQ3;UG0215E05
COQ5_HUMAN	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial (EC 2.1.1.201) (Ubiquinone biosynthesis methyltransferase COQ5)	uniprotkb:Q5HYK3	COQ5
COQ6_HUMAN	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial (EC 1.14.13.-) (Coenzyme Q10 monooxygenase 6)	uniprotkb:Q9Y2Z9	COQ6;CGI-10
COQ7_HUMAN	5-demethoxyubiquinone hydroxylase, mitochondrial (DMQ hydroxylase) (EC 1.14.99.60) (Timing protein clk-1 homolog) (Ubiquinone biosynthesis monooxygenase COQ7)	uniprotkb:Q99807	COQ7
COX10_HUMAN	Protoheme IX farnesyltransferase, mitochondrial (EC 2.5.1.141) (Heme O synthase)	uniprotkb:Q12887	COX10
COX1_HUMAN	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	uniprotkb:P00395	MT-CO1;COI;COXI;MTCO1
COX2_HUMAN	Cytochrome c oxidase subunit 2 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide II)	uniprotkb:P00403	MT-CO2;COII;COX2;COXII;MTCO2
COX3_HUMAN	Cytochrome c oxidase subunit 3 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide III)	uniprotkb:P00414	MT-CO3;COIII;COXIII;MTCO3
COX41_HUMAN	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial (Cytochrome c oxidase polypeptide IV) (Cytochrome c oxidase subunit IV isoform 1) (COX IV-1)	uniprotkb:P13073	COX4I1;COX4
COX42_HUMAN	Cytochrome c oxidase subunit 4 isoform 2, mitochondrial (Cytochrome c oxidase subunit IV isoform 2) (COX IV-2)	uniprotkb:Q96KJ9	COX4I2;COX4L2
COX5A_HUMAN	Cytochrome c oxidase subunit 5A, mitochondrial (Cytochrome c oxidase polypeptide Va)	uniprotkb:P20674	COX5A
COX5B_HUMAN	Cytochrome c oxidase subunit 5B, mitochondrial (Cytochrome c oxidase polypeptide Vb)	uniprotkb:P10606	COX5B
COX6C_HUMAN	Cytochrome c oxidase subunit 6C (Cytochrome c oxidase polypeptide VIc)	uniprotkb:P09669	COX6C
COX7B_HUMAN	Cytochrome c oxidase subunit 7B, mitochondrial (Cytochrome c oxidase polypeptide VIIb)	uniprotkb:P24311	COX7B
COX7C_HUMAN	Cytochrome c oxidase subunit 7C, mitochondrial (Cytochrome c oxidase polypeptide VIIc)	uniprotkb:P15954	COX7C
